,magnitude,angle,env_x,env_y,env_z,env_rot_x,env_rot_y,env_rot_z,env_rot_w,dx,dy,dz,d_rot_x,d_rot_y,d_rot_z,d_rot_w,robot_in_map
2921,345.3258562188946,35,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-1.0179824410953992e-05,0.29826083427956684,8.696593445378653e-11,1.5301453718394988e-08,2.8134118499497546e-08,-4.296230331460479e-05,-6.767455484890661e-10,True
2922,296.12595481577574,21,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,8.083862476353196e-06,0.29898065263211004,-4.95908375555687e-06,-3.348951517465879e-07,4.9603894137312055e-05,2.1061573437734008e-05,-1.5727817936905808e-09,True
2923,335.68009429718865,13,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-6.648987377917365e-07,0.2993100422346656,-3.8958634929198155e-11,-2.8520385990055804e-10,1.1997358659625654e-10,-5.730033633277348e-06,1.641109470540414e-11,True
2924,925.7261039019339,26,1.963152432605274e-06,0.25000359683699647,0.049994429418686606,-3.6093966131393835e-05,1.9573945198388075e-05,5.7294637630408345e-06,0.9999999991406299,-2.7787853905010383e-06,0.2983067268716879,5.570576417271433e-06,3.609396804135992e-05,-1.957394570935604e-05,-5.944540479822879e-06,8.593470379736345e-10,True
2925,214.81726361126914,56,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,-2.858412685950635e-05,0.2984103489270591,-1.1663974038844671e-06,-1.0035841197518083e-06,-4.454528733777365e-06,4.623971792340116e-06,-4.510258833079206e-11,True
2926,427.5640966748313,39,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-2.776322666229926e-05,0.29783696139155935,-5.570626140836976e-06,3.609580235092696e-05,1.9570316758704716e-05,-0.00011660045516738641,-6.972779131864115e-09,True
2927,213.06216735338734,28,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-1.83138497544637e-05,0.2992734974501752,-5.570617308756076e-06,-3.6094629978263244e-05,-1.9573151669140565e-05,-3.0335243031181988e-05,-1.129277782396798e-09,True
2928,788.0990133587705,85,1.963152432605274e-06,0.25000359683699647,0.049994429418686606,-3.6093966131393835e-05,1.9573945198388075e-05,5.7294637630408345e-06,0.9999999991406299,-4.880975430263458e-08,1.0375164775773886,0.6000014686868158,4.21416004173947e-05,-5.3440151774060764e-05,1.348067014309455e-05,8.310874211048258e-11,True
2929,107.84179997352511,36,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-0.002446404215901398,0.1069141775070081,-4.957495014140667e-06,1.6350145120288429e-06,4.957509598463807e-05,-0.026161475356368032,-0.00034212126873101045,True
2930,265.5509493294147,51,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,4.708330969397356e-06,0.2979606778909766,-4.850183474819358e-06,-2.7001804689298495e-07,4.949687480859632e-05,1.853508623181832e-05,-1.5029646416309106e-09,True
2931,946.8232795768841,63,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,0.2812264310654091,7.125915676588716,-3.8962506831996535e-11,-2.833969719378981e-10,1.2158880505314374e-10,0.18640027371899123,-1.982472799667251,False
2932,902.8956467456818,29,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-1.014143382688412e-05,0.2979986062029978,-3.895864186809206e-11,-2.852037160101622e-10,1.2099569342480944e-10,-0.00010263467543054727,-4.678935461299716e-09,True
2933,607.1717917589265,28,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-1.5671534751865585e-07,0.2983003098774819,-3.8958634929198155e-11,-2.8138392714146594e-10,1.2099552183967684e-10,-5.685733855652769e-06,1.641020652698444e-11,True
2934,415.8631396071303,33,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,7.539284504240107e-07,0.2982225059189795,1.6569859336984516e-06,-2.0598669776657383e-05,4.07873866948497e-06,-5.492066644677918e-06,2.3685298167208657e-10,True
2935,113.95057210067378,71,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,4.1648950804046056e-05,0.07674571613128833,8.548426549959132e-11,-1.5468038663769066e-08,2.792190070364045e-08,0.006292123541072671,-1.983165409336074e-05,True
2936,466.7355159736638,41,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-0.00035574350534914437,0.27952174103350913,-5.570875929797325e-06,3.6145012238073246e-05,-1.948278727768151e-05,0.002551087079806385,-3.2694864195992324e-06,True
2937,823.8660230732377,29,8.549782373174298e-09,0.2499999889094679,0.05000000012103614,-1.5586701298651145e-08,2.8014564455277942e-08,5.729578963760831e-06,0.9999999999835854,-7.076696056468021e-06,0.2980683336845729,-1.2593227155521802e-10,1.5587186503388437e-08,-2.8012680452269994e-08,-6.85665070283817e-05,-1.957825124243584e-09,True
2938,941.5938591968168,60,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-0.3724350489097241,7.7589771438669395,-1.8097821527368607e-06,4.351397438962104e-06,-1.6937535886571697e-05,-0.100158641238616,-1.9949720568181193,False
2939,367.85463105304285,47,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,0.0021091719095446553,0.29982024752947656,1.405542141008631e-10,1.3838740252769306e-08,-2.3059866262711735e-08,0.000702656126223174,-2.50888425257223e-07,True
2940,325.79878022674535,28,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,2.9369805953755897e-06,0.29857052658091265,-4.85018353120481e-06,2.6949708653619593e-07,4.949687434062984e-05,-3.0903361684019965e-05,-1.525461756912705e-09,True
2941,850.9850933757441,5,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,2.964504561379849e-07,0.2993926098474329,1.6569859336915127e-06,-2.0598672171712244e-05,4.078740042612257e-06,-7.892780678927662e-06,2.345399430225825e-10,True
